,location,total_sqft,bath,price,BHK
5292,Uttarahalli,1280.0,2.0,6000000.0,3
5293,Uttarahalli,1190.0,2.0,5355000.0,2
5294,Uttarahalli,1330.0,2.0,5700000.0,3
5295,Uttarahalli,1560.0,3.0,7400000.0,3
5296,Uttarahalli,1125.0,2.0,4800000.0,2
5297,Uttarahalli,1320.0,2.0,5544000.0,3
5298,Uttarahalli,1160.0,2.0,4060000.0,2
5299,Uttarahalli,1065.0,2.0,4259000.0,2
5300,Uttarahalli,1075.0,2.0,4676000.0,2
5301,Uttarahalli,1155.0,2.0,4060000.0,2
5302,Uttarahalli,1215.0,2.0,5285000.0,3
5303,Uttarahalli,1180.0,2.0,4129999.9999999995,2
5304,Uttarahalli,1002.0,2.0,4008000.0,2
5305,Uttarahalli,1002.0,2.0,4008000.0,2
5306,Uttarahalli,1075.0,2.0,4000000.0,2
5307,Uttarahalli,1155.0,2.0,4043000.0,2
5308,Uttarahalli,1025.0,2.0,3588000.0000000005,2
5309,Uttarahalli,1125.0,2.0,4765000.0,2
5310,Uttarahalli,1300.0,2.0,5500000.0,2
5311,Uttarahalli,1025.0,2.0,3588000.0000000005,2
5312,Uttarahalli,980.0,2.0,4500000.0,2
5313,Uttarahalli,1125.0,2.0,4700000.0,2
5314,Uttarahalli,1175.0,2.0,4700000.0,2
5315,Uttarahalli,1525.0,2.0,6282000.0,3
5316,Uttarahalli,1213.0,2.0,4800000.0,2
5317,Uttarahalli,900.0,2.0,3500000.0,2
5318,Uttarahalli,1065.0,2.0,4260000.0,2
5319,Uttarahalli,1125.0,2.0,4700000.0,2
5320,Uttarahalli,1270.0,2.0,5525000.0,3
5321,Uttarahalli,1270.0,2.0,5525000.0,3
5322,Uttarahalli,1107.0,2.0,4500000.0,2
5323,Uttarahalli,1200.0,2.0,5500000.0,2
5324,Uttarahalli,1500.0,3.0,6800000.0,3
5325,Uttarahalli,1120.0,2.0,5000000.0,2
5326,Uttarahalli,1150.0,2.0,4600000.0,2
5327,Uttarahalli,1330.0,2.0,5800000.0,3
5328,Uttarahalli,1050.0,2.0,4200000.0,2
5329,Uttarahalli,1125.0,2.0,4800000.0,2
5330,Uttarahalli,1345.0,2.0,5700000.0,3
5331,Uttarahalli,1345.0,2.0,5700000.0,3
5332,Uttarahalli,1037.0,2.0,3600000.0,2
5333,Uttarahalli,1000.0,2.0,3950000.0,2
5334,Uttarahalli,1125.0,1.0,4500000.0,2
5335,Uttarahalli,1308.0,2.0,5300000.0,3
5336,Uttarahalli,1160.0,2.0,4058000.0,2
5337,Uttarahalli,1000.0,2.0,3500000.0,2
5338,Uttarahalli,1330.0,2.0,5700000.0,3
5339,Uttarahalli,1125.0,2.0,4700000.0,2
5340,Uttarahalli,1165.0,1.0,4209000.0,2
5341,Uttarahalli,1260.0,2.0,5500000.0,2
5342,Uttarahalli,1284.0,2.0,5336000.0,2
5343,Uttarahalli,1150.0,2.0,4599000.0,2
5344,Uttarahalli,1290.0,2.0,5612000.0,3
5345,Uttarahalli,1328.0,2.0,5600000.0,3
5346,Uttarahalli,1040.0,2.0,3640000.0,2
5347,Uttarahalli,1290.0,2.0,5612000.0,3
5348,Uttarahalli,1075.0,2.0,4676000.0,2
5349,Uttarahalli,1345.0,2.0,5700000.0,3
5350,Varthur,1160.0,2.0,4400000.0,2
5351,Varthur,1385.0,2.0,8000000.0,2
5352,Varthur,1024.0,2.0,4200000.0,2
5353,Varthur,1125.0,2.0,4000000.0,2
5354,Varthur,1112.0,2.0,4000000.0,2
5355,Varthur,1055.0,2.0,4535000.0,2
5356,Varthur,1280.0,2.0,6500000.0,2
5357,Varthur,977.0,2.0,3600000.0,2
5358,Varthur,1250.0,3.0,7100000.0,3
5359,Varthur,1200.0,3.0,6775000.0,3
5360,Varthur,1111.0,2.0,4188000.0000000005,2
5361,Varthur,1140.0,2.0,5550000.0,2
5362,Varthur,1012.0,2.0,5900000.0,2
5363,Varthur,1140.0,2.0,3990000.0,2
5364,Varthur,1090.0,2.0,4800000.0,2
5365,Varthur,1450.0,3.0,7100000.0,3
5366,Varthur,1210.0,2.0,6000000.0,2
5367,Varthur,1070.0,2.0,4600000.0,2
5368,Varthur,1360.0,2.0,8500000.0,3
5369,Varthur,965.0,2.0,3400000.0,2
5370,Varthur,1120.0,2.0,4424000.0,2
5371,Varthur,1395.0,2.0,7900000.0,3
5372,Varthur,1085.0,2.0,4500000.0,2
5373,Varthur,1250.0,2.0,4700000.0,2
5374,Varthur,1200.0,3.0,6838000.0,3
5375,Varthur,1155.0,2.0,6000000.0,2
5376,Varthur,1035.0,2.0,6000000.0,2
5377,Varthur,1155.0,2.0,3900000.0,2
5378,Varthur,1180.0,2.0,5500000.0,2
5379,Varthur,1738.0,2.0,5735000.0,2
5380,Varthur,1045.0,2.0,4065000.0,2
5381,Varthur,1155.0,2.0,3900000.0,2
5382,Varthur,1210.0,2.0,6415000.000000001,2
5383,Varthur,1105.0,2.0,3800000.0,2
5384,Varthur,1560.0,3.0,9000000.0,3
5385,Varthur,1760.0,2.0,8500000.0,2
5386,Varthur,1210.0,2.0,5400000.0,2
5387,Varthur,1112.0,2.0,4000000.0,2
5388,Varthur,1000.0,1.0,6500000.0,2
5389,Varthur Road,900.0,2.0,2700000.0,2
5390,Varthur Road,1277.0,2.0,5900000.0,2
5391,Varthur Road,1247.0,2.0,5800000.0,3
5392,Varthur Road,1050.0,2.0,4270000.0,2
5393,Varthur Road,1255.0,2.0,5276000.0,2
5394,Varthur Road,1033.0,2.0,3200000.0,2
5395,Varthur Road,1140.0,2.0,4911000.0,2
5396,Varthur Road,850.0,2.0,2540000.0,2
5397,Vasanthapura,1022.0,2.0,4000000.0,2
5398,Vasanthapura,1135.0,2.0,3972999.9999999995,2
5399,Vasanthapura,995.0,2.0,3482000.0,2
5400,Vasanthapura,995.0,2.0,3482000.0,2
5401,Vasanthapura,1037.0,2.0,3628000.0,2
5402,Vasanthapura,978.0,2.0,3422000.0,2
5403,Vasanthapura,1037.0,2.0,3628000.0,2
5404,Vidyaranyapura,1440.0,2.0,9500000.0,2
5405,Vidyaranyapura,1062.0,2.0,3800000.0,2
5406,Vidyaranyapura,1200.0,2.0,5500000.0,2
5407,Vidyaranyapura,1060.0,2.0,5500000.0,2
5408,Vidyaranyapura,1100.0,2.0,5400000.0,2
5409,Vidyaranyapura,1440.0,2.0,7000000.0,3
5410,Vidyaranyapura,1100.0,2.0,5400000.0,2
5411,Vidyaranyapura,1000.0,2.0,3500000.0,2
5412,Vidyaranyapura,1120.0,2.0,7000000.0,2
5413,Vidyaranyapura,945.0,2.0,4000000.0,2
5414,Vidyaranyapura,1100.0,2.0,5400000.0,2
5415,Vidyaranyapura,1200.0,2.0,6500000.0,3
5416,Vidyaranyapura,1200.0,2.0,5200000.0,2
5417,Vidyaranyapura,1050.0,2.0,5000000.0,2
5418,Vidyaranyapura,1188.0,2.0,5000000.0,2
5419,Vidyaranyapura,1100.0,2.0,7500000.0,3
5420,Vidyaranyapura,1100.0,2.0,7200000.0,3
5421,Vidyaranyapura,2400.0,5.0,13500000.0,4
5422,Vidyaranyapura,1100.0,2.0,4100000.0,2
5423,Vidyaranyapura,1200.0,2.0,6050000.0,2
5424,Vidyaranyapura,1200.0,2.0,4200000.0,2
5425,Vijayanagar,1704.0,3.0,11000000.0,3
5426,Vijayanagar,1933.0,3.0,12900000.0,3
5427,Vijayanagar,1450.0,3.0,10000000.0,3
5428,Vijayanagar,1580.0,2.0,13400000.0,3
5429,Vijayanagar,1826.0,3.0,12100000.0,3
5430,Vijayanagar,1739.0,3.0,11600000.0,3
5431,Vijayanagar,1490.0,3.0,10000000.0,3
5432,Vijayanagar,1180.0,2.0,6500000.0,2
5433,Vijayanagar,606.0,1.0,3478000.0,1
5434,Vijayanagar,1352.0,2.0,6800000.0,2
5435,Vijayanagar,1527.0,3.0,11500000.0,3
5436,Vijayanagar,989.0,2.0,6000000.0,2
5437,Vijayanagar,1520.0,2.0,10300000.0,3
5438,Vijayanagar,1749.0,3.0,11700000.0,3
5439,Vijayanagar,1046.0,2.0,7500000.0,2
5440,Vijayanagar,606.0,1.0,4000000.0,1
5441,Vijayanagar,1200.0,2.0,6200000.0,2
5442,Vijayanagar,1760.0,3.0,14000000.0,3
5443,Vijayanagar,2047.0,3.0,13600000.0,3
5444,Vijayanagar,1200.0,2.0,7500000.0,3
5445,Vijayanagar,1178.0,2.0,8200000.0,2
5446,Vijayanagar,864.0,2.0,4500000.0,2
5447,Vijayanagar,2100.0,6.0,25200000.0,4
5448,Vijayanagar,920.0,2.0,6000000.0,2
5449,Vijayanagar,1019.0,2.0,5800000.0,2
5450,Vijayanagar,2400.0,6.0,12500000.0,5
5451,Vijayanagar,1180.0,2.0,8600000.0,2
5452,Vijayanagar,1046.0,2.0,4906000.0,2
5453,Vijayanagar,2400.0,2.0,23000000.0,1
5454,Vijayanagar,492.0,1.0,4000000.0,1
5455,Vishveshwarya Layout,750.0,1.0,3000000.0,1
5456,Vishveshwarya Layout,2000.0,4.0,7500000.0,4
5457,Vishveshwarya Layout,2100.0,6.0,9200000.0,6
5458,Vishveshwarya Layout,2000.0,3.0,9000000.0,4
5459,Vishwapriya Layout,820.0,2.0,3000000.0,2
5460,Vishwapriya Layout,770.0,2.0,3000000.0,2
5461,Vishwapriya Layout,910.0,2.0,3600000.0,2
5462,Vishwapriya Layout,890.0,2.0,3700000.0,2
5463,Vittasandra,1404.0,2.0,7100000.0,2
5464,Vittasandra,1246.0,2.0,6700000.0,2
5465,Vittasandra,1404.0,2.0,6930000.0,2
5466,Vittasandra,1246.0,2.0,6730000.0,2
5467,Vittasandra,1246.0,2.0,6450000.0,2
5468,Vittasandra,1246.0,2.0,6450000.0,2
5469,Vittasandra,1246.0,2.0,6800000.0,2
5470,Vittasandra,1238.0,2.0,6700000.0,2
5471,Vittasandra,1404.0,2.0,7500000.0,2
5472,Vittasandra,1246.0,2.0,6500000.0,2
5473,Vittasandra,1238.0,2.0,6700000.0,2
5474,Vittasandra,1246.0,2.0,6740000.000000001,2
5475,Vittasandra,1259.0,2.0,6740000.000000001,2
5476,Vittasandra,1404.0,2.0,6880000.0,2
5477,Vittasandra,1246.0,2.0,6230000.0,2
5478,Vittasandra,1246.0,2.0,6300000.0,2
5479,Vittasandra,1246.0,2.0,6740000.000000001,2
5480,Vittasandra,1246.0,2.0,6540000.000000001,2
5481,Vittasandra,1238.0,2.0,6731999.999999999,2
5482,Vittasandra,1246.0,2.0,6740000.000000001,2
5483,Vittasandra,1246.0,2.0,6730000.0,2
5484,Vittasandra,1404.0,2.0,7000000.0,2
5485,Vittasandra,1259.0,2.0,6748000.0,2
5486,Vittasandra,1404.0,2.0,7500000.0,2
5487,Vittasandra,1246.0,2.0,6700000.0,2
5488,Vittasandra,1404.0,2.0,7200000.0,2
5489,Vittasandra,1246.0,2.0,6750000.0,2
5490,Vittasandra,1246.0,2.0,6750000.0,2
5491,Vittasandra,1404.0,2.0,7000000.0,2
5492,Vittasandra,1246.0,2.0,6500000.0,2
5493,Vittasandra,1246.0,2.0,6740000.000000001,2
5494,Whitefield,1459.0,2.0,9482000.0,2
5495,Whitefield,1280.0,2.0,7500000.0,2
5496,Whitefield,1910.0,3.0,16100000.0,3
5497,Whitefield,1150.0,2.0,7000000.0,2
5498,Whitefield,4144.0,4.0,31500000.0,4
5499,Whitefield,4104.0,4.0,36000000.0,4
5500,Whitefield,1897.0,3.0,13000000.0,3
5501,Whitefield,2400.0,4.0,20000000.0,4
5502,Whitefield,1360.0,2.0,9500000.0,2
5503,Whitefield,5000.0,4.0,40000000.0,4
5504,Whitefield,3000.0,5.0,25000000.0,4
5505,Whitefield,1700.0,3.0,11500000.0,3
5506,Whitefield,1500.0,3.0,13000000.0,3
5507,Whitefield,1280.0,2.0,7500000.0,2
5508,Whitefield,1272.0,2.0,9505000.0,2
5509,Whitefield,1192.0,2.0,7100000.0,2
5510,Whitefield,665.0,2.6926096474673513,2858500.0,1
5511,Whitefield,1280.0,2.0,8500000.0,2
5512,Whitefield,4000.0,4.0,33000000.0,4
5513,Whitefield,3606.0,4.0,31200000.0,4
5514,Whitefield,1485.0,2.0,9000000.0,2
5515,Whitefield,950.0,1.0,5000000.0,1
5516,Whitefield,825.0,1.0,4500000.0,1
5517,Whitefield,1216.0,2.0,7900000.0,2
5518,Whitefield,920.0,2.0,6300000.0,2
5519,Whitefield,1170.0,2.0,7100000.0,2
5520,Whitefield,1118.0,2.0,7500000.0,2
5521,Whitefield,1562.0,3.0,10300000.0,3
5522,Whitefield,1320.0,2.0,9500000.0,2
5523,Whitefield,3010.0,3.0,20000000.0,3
5524,Whitefield,1346.0,2.0,9617000.0,2
5525,Whitefield,3850.0,5.0,31600000.0,3
5526,Whitefield,905.0,1.0,5500000.0,1
5527,Whitefield,630.5,1.0,3279000.0,1
5528,Whitefield,1697.0,3.0,11500000.0,3
5529,Whitefield,3250.0,5.0,29000000.0,5
5530,Whitefield,1269.0,2.0,7500000.0,2
5531,Whitefield,3262.0,4.0,26000000.0,4
5532,Whitefield,1132.0,2.0,7928000.0,2
5533,Whitefield,1195.0,2.0,7000000.0,2
5534,Whitefield,3480.0,4.0,28400000.0,3
5535,Whitefield,709.0,1.0,3438500.0,1
5536,Whitefield,1320.0,2.0,7950000.0,2
5537,Whitefield,750.0,2.0,5270000.0,2
5538,Whitefield,3445.0,5.0,27000000.0,4
5539,Whitefield,1700.0,3.0,14000000.0,3
5540,Whitefield,4827.0,4.0,40000000.0,4
5541,Whitefield,1405.0,2.0,8450000.0,2
5542,Whitefield,3252.0,4.0,28000000.0,4
5543,Whitefield,1150.0,2.0,9000000.0,2
5544,Whitefield,624.0,1.0,3500000.0,1
5545,Whitefield,4960.0,4.0,40000000.0,4
5546,Whitefield,1216.0,2.0,8400000.0,2
5547,Whitefield,1840.0,3.0,14000000.0,3
5548,Whitefield,1778.0,3.0,12200000.0,3
5549,Whitefield,650.0,1.0,2500000.0,1
5550,Whitefield,905.0,1.0,5200000.0,1
5551,Whitefield,1216.0,2.0,7500000.0,2
5552,Whitefield,1255.0,2.0,7700000.0,2
5553,Whitefield,1216.0,2.0,7300000.0,2
5554,Whitefield,709.0,1.0,3473500.0,1
5555,Whitefield,825.0,1.0,4490000.0,1
5556,Whitefield,1870.0,3.0,13800000.0,3
5557,Whitefield,1862.0,3.0,12500000.0,3
5558,Whitefield,1655.0,3.0,11300000.0,3
5559,Whitefield,530.0,1.0,2944000.0,1
5560,Whitefield,905.0,1.0,5000000.0,1
5561,Whitefield,630.5,1.0,3215000.0,1
5562,Whitefield,905.0,1.0,5200000.0,1
5563,Whitefield,1216.0,2.0,8300000.0,2
5564,Whitefield,1216.0,2.0,7500000.0,2
5565,Whitefield,750.0,1.0,5100000.0,1
5566,Whitefield,1173.0,2.0,7700000.0,2
5567,Whitefield,905.0,1.0,6200000.0,1
5568,Whitefield,1870.0,3.0,13800000.0,3
5569,Whitefield,1320.0,2.0,9926000.0,2
5570,Whitefield,2901.0,4.0,19000000.0,3
5571,Whitefield,1485.0,2.0,9651000.0,2
5572,Whitefield,2225.0,3.0,14900000.0,3
5573,Whitefield,1250.0,2.0,8200000.0,2
5574,Whitefield,605.0,1.0,4000000.0,1
5575,Whitefield,2210.0,3.0,15600000.0,3
5576,Whitefield,1173.0,2.0,7820000.0,2
5577,Whitefield,1740.0,4.0,13000000.0,3
5578,Whitefield,1216.0,2.0,7500000.0,2
5579,Whitefield,1655.0,3.0,12000000.0,3
5580,Whitefield,4003.0,6.0,30000000.0,4
5581,Whitefield,1180.0,2.0,7000000.0,2
5582,Whitefield,905.0,1.0,6000000.0,1
5583,Whitefield,2850.0,5.0,24000000.0,4
5584,Whitefield,1295.0,2.0,7850000.0,2
5585,Whitefield,840.0,1.0,5760000.0,1
5586,Whitefield,640.0,1.0,1982999.9999999998,1
5587,Whitefield,1850.0,3.0,15000000.0,3
5588,Whitefield,1290.0,2.0,9000000.0,2
5589,Whitefield,1216.0,2.0,7500000.0,2
5590,Whitefield,1356.0,2.0,9484000.0,2
5591,Whitefield,1338.0,2.0,10300000.0,2
5592,Whitefield,1267.0,2.0,9033000.0,2
5593,Whitefield,1836.0,3.0,12500000.0,3
5594,Whitefield,1216.0,2.0,8200000.0,2
5595,Whitefield,1495.0,3.0,8800000.0,2
5596,Whitefield,1564.0,3.0,10300000.0,3
5597,Whitefield,1216.0,2.0,7500000.0,2
5598,Whitefield,1704.0,3.0,12000000.0,3
5599,Whitefield,1256.0,2.0,7300000.0,2
5600,Whitefield,1300.0,2.0,7800000.0,2
5601,Whitefield,1216.0,2.0,8403000.0,2
5602,Whitefield,1216.0,2.0,7250000.0,2
5603,Whitefield,1346.0,2.0,10000000.0,3
5604,Whitefield,1350.0,2.0,8800000.0,2
5605,Whitefield,1216.0,2.0,8000000.0,2
5606,Whitefield,2900.0,4.0,22500000.0,4
5607,Whitefield,1340.0,2.0,10100000.0,2
5608,Whitefield,1100.0,2.0,6500000.0,2
5609,Whitefield,3117.0,3.0,26100000.0,3
5610,Whitefield,1216.0,2.0,7300000.0,2
5611,Whitefield,3150.0,3.0,29000000.0,3
5612,Whitefield,2956.0,5.0,23400000.0,4
5613,Whitefield,1160.0,2.0,6700000.0,2
5614,Whitefield,1180.0,2.0,7700000.0,2
5615,Whitefield,1314.0,2.0,8400000.0,2
5616,Whitefield,524.0,1.0,2900000.0,1
5617,Whitefield,1760.0,3.0,16000000.0,3
5618,Whitefield,1655.0,3.0,11000000.0,3
5619,Whitefield,840.0,1.0,5700000.0,1
5620,Whitefield,516.0,1.0,3900000.0,1
5621,Whitefield,3410.0,5.0,25300000.0,4
5622,Whitefield,1250.0,2.0,8500000.0,2
5623,Whitefield,1277.0,2.0,7700000.0,2
5624,Whitefield,1820.0,3.0,14000000.0,3
5625,Whitefield,1190.0,2.0,7000000.0,2
5626,Whitefield,1270.0,2.0,9400000.0,2
5627,Whitefield,1220.0,2.0,8900000.0,2
5628,Whitefield,3758.0,3.0,30000000.0,3
5629,Whitefield,1216.0,2.0,7200000.0,2
5630,Whitefield,5400.0,5.0,47500000.0,4
5631,Whitefield,1200.0,2.0,7000000.0,2
5632,Whitefield,1216.0,2.0,7500000.0,2
5633,Whitefield,2321.0,4.0,15700000.0,3
5634,Whitefield,1224.0,2.0,7500000.0,2
5635,Whitefield,1655.0,3.0,11300000.0,3
5636,Whitefield,1270.0,2.0,11000000.0,2
5637,Whitefield,1660.0,3.0,11000000.0,3
5638,Whitefield,1270.0,2.0,10500000.0,2
5639,Whitefield,1173.0,2.0,7820000.0,2
5640,Whitefield,1362.0,2.0,8500000.0,2
5641,Whitefield,1457.0,2.0,10500000.0,3
5642,Whitefield,1720.0,3.0,12800000.0,3
5643,Whitefield,1564.0,3.0,10300000.0,3
5644,Whitefield,1760.0,3.0,13900000.0,3
5645,Whitefield,613.0,1.0,4800000.0,1
5646,Whitefield,1730.0,3.0,12500000.0,3
5647,Whitefield,877.0,1.0,5900000.0,1
5648,Yelachenahalli,1464.0,2.0,10500000.0,3
5649,Yelachenahalli,2400.0,1.0,15000000.0,2
5650,Yelachenahalli,1700.0,3.0,13000000.0,3
5651,Yelachenahalli,1080.0,2.0,5500000.0,2
5652,Yelachenahalli,1400.0,2.0,7800000.0,2
5653,Yelachenahalli,1330.0,3.0,7350000.0,3
5654,Yelachenahalli,800.0,1.0,3000000.0,2
5655,Yelachenahalli,1100.0,2.0,6000000.0,2
5656,Yelachenahalli,1365.0,2.0,7200000.0,3
5657,Yelachenahalli,1103.0,2.0,5500000.0,2
5658,Yelachenahalli,1000.0,2.0,5000000.0,2
5659,Yelahanka,1326.0,2.0,7800000.0,2
5660,Yelahanka,1234.0,2.0,8000000.0,2
5661,Yelahanka,1315.0,2.0,8500000.0,2
5662,Yelahanka,1170.0,2.0,6250000.0,2
5663,Yelahanka,697.0,1.0,4500000.0,1
5664,Yelahanka,628.0,1.0,2400000.0,1
5665,Yelahanka,654.0,1.0,3840000.0,1
5666,Yelahanka,1603.0,3.0,9600000.0,3
5667,Yelahanka,1304.0,2.0,7900000.0,2
5668,Yelahanka,1327.0,2.0,8500000.0,2
5669,Yelahanka,1566.0,3.0,9700000.0,3
5670,Yelahanka,1270.0,2.0,7800000.0,2
5671,Yelahanka,1322.0,2.0,8600000.0,2
5672,Yelahanka,1100.0,2.0,7000000.0,2
5673,Yelahanka,1200.0,2.0,7000000.0,2
5674,Yelahanka,4000.0,5.0,22000000.0,5
5675,Yelahanka,654.0,1.0,3700000.0,1
5676,Yelahanka,1322.0,2.0,7500000.0,2
5677,Yelahanka,602.0,1.0,2600000.0,1
5678,Yelahanka,1100.0,2.0,6000000.0,2
5679,Yelahanka,1614.0,2.0,10000000.0,3
5680,Yelahanka,1322.0,2.0,8000000.0,2
5681,Yelahanka,2600.0,4.0,17500000.0,4
5682,Yelahanka,1305.0,2.0,7800000.0,2
5683,Yelahanka,1315.0,2.0,7500000.0,2
5684,Yelahanka,3600.0,6.0,20000000.0,6
5685,Yelahanka,1650.0,3.0,10500000.0,3
5686,Yelahanka,3990.0,4.0,26000000.0,4
5687,Yelahanka,654.0,1.0,3625000.0,1
5688,Yelahanka,694.0,1.0,3084000.0,1
5689,Yelahanka,1115.0,2.0,6000000.0,2
5690,Yelahanka,2317.0,4.0,14000000.0,3
5691,Yelahanka,654.0,1.0,3800000.0,1
5692,Yelahanka,1445.0,2.0,8200000.0,2
5693,Yelahanka,602.0,1.0,3800000.0,1
5694,Yelahanka,697.0,1.0,3500000.0,1
5695,Yelahanka,682.0,1.0,3622999.9999999995,1
5696,Yelahanka,1560.0,2.0,9800000.0,3
5697,Yelahanka,1780.0,3.0,10700000.0,3
5698,Yelahanka,1304.0,2.0,6997000.0,2
5699,Yelahanka,1300.0,2.0,6923000.0,2
5700,Yelahanka,700.0,1.0,3800000.0,1
5701,Yelahanka,3019.0,6.0,19000000.0,4
5702,Yelahanka,1600.0,3.0,10000000.0,3
5703,Yelahanka,1350.0,2.0,8500000.0,3
5704,Yelahanka,1633.0,3.0,11000000.0,3
5705,Yelahanka,827.5,1.0,4253500.0,1
5706,Yelahanka,1104.0,2.0,5800000.0,2
5707,Yelahanka,1175.0,2.0,6777000.0,2
5708,Yelahanka,1322.0,2.0,7790000.000000001,2
5709,Yelahanka,602.0,1.0,3300000.0,1
5710,Yelahanka,1315.0,2.0,7700000.0,2
5711,Yelahanka,567.0,1.0,2500000.0,1
5712,Yelahanka,602.0,2.0,3000000.0,1
5713,Yelahanka,1234.0,2.0,8000000.0,2
5714,Yelahanka,1267.0,3.0,7800000.0,2
5715,Yelahanka,1360.0,2.0,7819000.0,2
5716,Yelahanka New Town,650.0,1.0,3300000.0,1
5717,Yelahanka New Town,500.0,1.0,2000000.0,1
5718,Yelahanka New Town,440.0,1.0,1650000.0,1
5719,Yelahanka New Town,1610.0,3.0,9200000.0,3
5720,Yelahanka New Town,650.0,1.0,2000000.0,1
5721,Yelahanka New Town,350.0,1.0,1350000.0,1
5722,Yelahanka New Town,1385.0,2.0,6500000.0,2
5723,Yelahanka New Town,500.0,2.0,2400000.0,1
5724,Yelahanka New Town,650.0,1.0,1700000.0,1
5725,Yelahanka New Town,450.0,1.0,1600000.0,1
5726,Yelahanka New Town,960.0,2.0,5000000.0,2
5727,Yelahanka New Town,1400.0,2.0,8000000.0,3
5728,Yelahanka New Town,450.0,1.0,1500000.0,1
5729,Yelahanka New Town,500.0,1.0,1800000.0,1
5730,Yelahanka New Town,2200.0,2.0,18000000.0,2
5731,Yelahanka New Town,488.0,1.0,2000000.0,1
5732,Yelahanka New Town,1100.0,2.0,5800000.0,2
5733,Yelahanka New Town,1000.0,2.0,4400000.0,2
5734,Yelahanka New Town,650.0,1.0,1800000.0,1
5735,Yelahanka New Town,1740.0,3.0,15000000.0,3
5736,Yelahanka New Town,1290.0,2.0,7000000.0,2
5737,Yelenahalli,1240.0,2.0,4712000.0,2
5738,Yelenahalli,1200.0,2.0,4617000.0,2
5739,Yelenahalli,1260.0,2.0,4788000.0,2
5740,Yelenahalli,1175.0,2.0,5000000.0,2
5741,Yelenahalli,1650.0,3.0,6800000.0,3
5742,Yelenahalli,1200.0,2.0,4560000.0,2
5743,Yelenahalli,1200.0,2.0,4617000.0,2
5744,Yelenahalli,1160.0,2.0,4408000.0,2
5745,Yeshwanthpur,667.0,1.0,3685000.0,1
5746,Yeshwanthpur,665.0,1.0,3685000.0,1
5747,Yeshwanthpur,671.0,1.0,3685000.0,1
5748,Yeshwanthpur,1277.5,2.0,9581500.0,2
5749,Yeshwanthpur,668.0,1.0,3685000.0,1
5750,Yeshwanthpur,1185.0,2.0,7584000.0,2
5751,Yeshwanthpur,1195.0,2.0,10000000.0,2
5752,Yeshwanthpur,1313.0,3.0,9600000.0,3
5753,Yeshwanthpur,1400.0,2.0,10000000.0,2
5754,Yeshwanthpur,673.0,1.0,3685000.0,1
5755,Yeshwanthpur,717.0,2.0,4947500.0,2
5756,Yeshwanthpur,605.0,1.0,4174499.9999999995,1
5757,Yeshwanthpur,669.0,1.0,3685000.0,1
5758,Yeshwanthpur,3027.0,4.0,26000000.0,3
5759,Yeshwanthpur,670.0,1.0,3685000.0,1
5760,Yeshwanthpur,1240.0,2.0,8000000.0,2
5761,Yeshwanthpur,1144.0,2.0,6700000.0,2
5762,Yeshwanthpur,1541.0,2.0,13000000.0,2
5763,Yeshwanthpur,1362.0,2.0,10000000.0,2
5764,Yeshwanthpur,666.0,1.0,3679999.9999999995,1
5765,Yeshwanthpur,1855.0,3.0,14000000.0,3
5766,Yeshwanthpur,1165.0,2.0,8500000.0,2
5767,Yeshwanthpur,1825.0,3.0,14500000.0,3
5768,Yeshwanthpur,994.0,2.0,5467000.0,1
5769,Yeshwanthpur,650.0,1.0,4000000.0,1
5770,Yeshwanthpur,1855.0,3.0,14000000.0,3
5771,Yeshwanthpur,674.0,1.0,3685000.0,1
5772,Yeshwanthpur,672.0,1.0,3685000.0,1
5773,Yeshwanthpur,1195.0,2.0,10000000.0,2
5774,Yeshwanthpur,2500.0,5.0,18500000.0,6
5775,Yeshwanthpur,1876.0,3.0,16000000.0,3
5776,other,2770.0,4.0,29000000.0,3
5777,other,600.0,1.0,3800000.0,1
5778,other,1500.0,2.0,18500000.0,2
5779,other,840.0,2.0,4500000.0,2
5780,other,845.0,2.0,5500000.0,2
5781,other,2511.0,3.0,20500000.0,3
5782,other,1200.0,2.0,6500000.0,2
5783,other,1200.0,3.0,9000000.0,3
5784,other,782.0,2.0,5568000.0,2
5785,other,945.0,2.0,5400000.0,2
5786,other,2795.0,4.0,23500000.0,3
5787,other,1904.0,3.0,15000000.0,3
5788,other,2000.0,3.0,17500000.0,3
5789,other,912.0,2.0,7000000.0,3
5790,other,2405.0,4.0,26000000.0,3
5791,other,1500.0,2.0,11500000.0,2
5792,other,1060.0,2.0,6000000.0,2
5793,other,2600.0,8.0,18000000.0,8
5794,other,1285.0,2.0,7250000.0,2
5795,other,1280.0,2.0,6900000.0,2
5796,other,900.0,2.0,11000000.0,2
5797,other,1560.0,3.0,11500000.0,3
5798,other,1200.0,2.0,7900000.0,2
5799,other,1350.0,2.0,14000000.0,3
5800,other,1800.0,3.0,15000000.0,3
5801,other,1200.0,3.0,9000000.0,3
5802,other,2150.0,4.0,24000000.0,3
5803,other,3309.0,4.0,32500000.0,4
5804,other,5000.0,9.0,36000000.0,11
5805,other,1150.0,2.0,12600000.0,2
5806,other,1200.0,2.0,7400000.0,2
5807,other,720.0,2.0,4500000.0,2
5808,other,700.0,1.0,4100000.0,1
5809,other,1595.0,3.0,11500000.0,3
5810,other,1353.0,2.0,11000000.0,2
5811,other,1200.0,2.0,8500000.0,1
5812,other,1056.0,2.0,8000000.0,2
