,location,total_sqft,bath,price,BHK
5159,Thanisandra,1965.0,4.0,12500000.0,3
5160,Thanisandra,1573.0,3.0,10000000.0,3
5161,Thanisandra,1917.0,4.0,13000000.0,4
5162,Thigalarapalya,1297.0,2.0,10300000.0,2
5163,Thigalarapalya,1418.0,2.0,9500000.0,2
5164,Thigalarapalya,3122.0,6.0,24500000.0,4
5165,Thigalarapalya,1418.0,2.0,10300000.0,2
5166,Thigalarapalya,1418.0,2.0,10100000.0,2
5167,Thigalarapalya,1418.0,2.0,10400000.0,2
5168,Thigalarapalya,1418.0,2.0,10300000.0,2
5169,Thigalarapalya,2072.0,4.0,15900000.0,3
5170,Thigalarapalya,1418.0,2.0,10600000.0,2
5171,Thigalarapalya,1418.0,2.0,10400000.0,2
5172,Thigalarapalya,3122.0,6.0,23700000.0,4
5173,Thigalarapalya,1418.0,2.0,10500000.0,2
5174,Thigalarapalya,1418.0,2.0,10400000.0,2
5175,Thigalarapalya,1418.0,2.0,10600000.0,2
5176,Thigalarapalya,2072.0,4.0,15500000.0,3
5177,Thigalarapalya,1830.0,4.0,13500000.0,3
5178,Thigalarapalya,1418.0,2.0,10500000.0,2
5179,Thigalarapalya,2072.0,4.0,16000000.0,3
5180,Thigalarapalya,2072.0,4.0,16000000.0,3
5181,Thigalarapalya,2072.0,4.0,15500000.0,3
5182,Thigalarapalya,2072.0,4.0,15300000.0,3
5183,Thigalarapalya,2072.0,4.0,15700000.0,3
5184,Thigalarapalya,1418.0,2.0,10500000.0,2
5185,Thigalarapalya,3122.0,6.0,24500000.0,4
5186,Thigalarapalya,4190.0,4.0,32500000.0,4
5187,Thigalarapalya,1400.0,2.0,10500000.0,2
5188,Thigalarapalya,1297.0,2.0,9800000.0,2
5189,Thubarahalli,3800.0,4.0,23900000.0,4
5190,Thubarahalli,1200.0,2.0,7800000.0,2
5191,Thubarahalli,1128.0,2.0,7500000.0,2
5192,Thubarahalli,1185.0,2.0,6500000.0,2
5193,Thubarahalli,975.0,2.0,5500000.0,2
5194,Thubarahalli,1330.0,2.0,7500000.0,2
5195,Thubarahalli,1085.0,2.0,7000000.0,2
5196,Thubarahalli,1216.0,2.0,8000000.0,2
5197,Thubarahalli,1200.0,2.0,7900000.0,2
5198,Thubarahalli,1200.0,2.0,8000000.0,2
5199,Thubarahalli,1200.0,2.0,7955000.0,2
5200,Thubarahalli,2625.0,3.0,17500000.0,3
5201,Thubarahalli,975.0,2.0,5000000.0,2
5202,Thubarahalli,1584.0,3.0,10100000.0,3
5203,Thyagaraja Nagar,800.0,1.0,10000000.0,1
5204,Thyagaraja Nagar,2000.0,4.0,14500000.0,5
5205,Thyagaraja Nagar,1270.0,2.0,9525000.0,3
5206,Thyagaraja Nagar,1040.0,2.0,6800000.0,2
5207,Tindlu,1500.0,2.0,8700000.0,3
5208,Tindlu,7500.0,7.0,40000000.0,7
5209,Tindlu,1357.0,2.0,6500000.0,3
5210,Tindlu,1500.0,3.0,8700000.0,3
5211,Tindlu,1370.07,3.0,6500000.0,3
5212,Tindlu,1165.0,2.0,5980000.0,2
5213,Tindlu,1050.0,2.0,5500000.0,2
5214,Tindlu,1100.0,2.0,5500000.0,2
5215,Tumkur Road,1500.0,3.0,9500000.0,3
5216,Tumkur Road,1779.0,3.0,11200000.0,3
5217,Tumkur Road,1586.0,3.0,10000000.0,3
5218,Tumkur Road,1098.0,2.0,7200000.0,2
5219,Tumkur Road,1354.0,3.0,9000000.0,3
5220,Tumkur Road,1240.0,2.0,8400000.0,3
5221,Tumkur Road,1239.0,2.0,8200000.0,2
5222,Tumkur Road,1246.0,2.0,8200000.0,2
5223,Tumkur Road,1500.0,3.0,10000000.0,3
5224,Tumkur Road,1416.0,3.0,9400000.0,3
5225,Tumkur Road,1027.0,2.0,6000000.0,2
5226,Tumkur Road,1027.0,2.0,6862000.0,2
5227,Tumkur Road,1459.0,2.0,9500000.0,3
5228,Tumkur Road,992.0,2.0,6000000.0,2
5229,Tumkur Road,1066.0,2.0,5250000.0,2
5230,Tumkur Road,1240.0,2.0,7900000.0,3
5231,Tumkur Road,1441.0,2.0,9500000.0,3
5232,Tumkur Road,1240.0,2.0,8300000.0,3
5233,Tumkur Road,1027.0,2.0,6700000.0,2
5234,Tumkur Road,1354.0,3.0,8586000.0,3
5235,Ulsoor,2135.0,3.0,21500000.0,3
5236,Ulsoor,1275.0,2.0,12000000.0,2
5237,Ulsoor,1020.0,3.0,11000000.0,3
5238,Ulsoor,1200.0,2.0,6000000.0,2
5239,Ulsoor,1180.0,2.0,10000000.0,2
5240,Ulsoor,1340.0,3.0,9000000.0,3
5241,Ulsoor,1500.0,2.0,12500000.0,3
5242,Ulsoor,2000.0,3.0,18500000.0,3
5243,Ulsoor,1255.0,2.0,12000000.0,2
5244,Ulsoor,1685.0,4.0,18500000.0,3
5245,Ulsoor,2135.0,3.0,17000000.0,3
5246,Ulsoor,1160.0,2.0,13000000.0,2
5247,Uttarahalli,1440.0,2.0,6200000.0,3
5248,Uttarahalli,1143.0,2.0,4500000.0,2
5249,Uttarahalli,1020.0,2.0,4500000.0,2
5250,Uttarahalli,1286.0,2.0,6300000.0,2
5251,Uttarahalli,1101.0,2.0,4500000.0,2
5252,Uttarahalli,1175.0,2.0,4700000.0,2
5253,Uttarahalli,1390.0,2.0,6255000.0,3
5254,Uttarahalli,1330.0,2.0,5600000.0,3
5255,Uttarahalli,1008.0,2.0,4500000.0,2
5256,Uttarahalli,1390.0,2.0,6047000.0,3
5257,Uttarahalli,1617.0,3.0,6668000.000000001,3
5258,Uttarahalli,1150.0,2.0,4900000.0,2
5259,Uttarahalli,1330.0,2.0,5600000.0,3
5260,Uttarahalli,1200.0,2.0,4400000.0,2
5261,Uttarahalli,882.0,2.0,3000000.0,2
5262,Uttarahalli,993.0,2.0,3971000.0,2
5263,Uttarahalli,1045.0,2.0,4500000.0,2
5264,Uttarahalli,850.0,2.0,3793000.0,2
5265,Uttarahalli,1345.0,2.0,5700000.0,3
5266,Uttarahalli,1089.0,2.0,4355000.0,2
5267,Uttarahalli,1279.0,2.0,4800000.0,2
5268,Uttarahalli,1425.0,2.0,6400000.0,3
5269,Uttarahalli,1155.0,2.0,4042000.0,2
5270,Uttarahalli,1050.0,2.0,4200000.0,2
5271,Uttarahalli,1300.0,2.0,5500000.0,3
5272,Uttarahalli,1250.0,2.0,5500000.0,3
5273,Uttarahalli,1200.0,3.0,5000000.0,3
5274,Uttarahalli,1085.0,2.0,4300000.0,2
5275,Uttarahalli,1175.0,2.0,4700000.0,2
5276,Uttarahalli,1175.0,2.0,4700000.0,2
5277,Uttarahalli,1215.0,2.0,5285000.0,3
5278,Uttarahalli,1325.0,2.0,5300000.0,2
5279,Uttarahalli,1300.0,2.0,6000000.0,3
5280,Uttarahalli,850.0,2.0,3500000.0,2
5281,Uttarahalli,1360.0,2.0,6120000.0,3
5282,Uttarahalli,1134.0,2.0,4536000.0,2
5283,Uttarahalli,1320.0,2.0,5544000.0,3
5284,Uttarahalli,1390.0,2.0,6116000.0,3
5285,Uttarahalli,1090.0,2.0,4500000.0,2
5286,Uttarahalli,1050.0,2.0,4200000.0,2
5287,Uttarahalli,1123.0,2.0,4800000.0,2
5288,Uttarahalli,1329.0,2.0,5600000.0,3
5289,Uttarahalli,938.0,2.0,3500000.0,2
5290,Uttarahalli,1100.0,1.0,4500000.0,2
5291,Uttarahalli,1125.0,2.0,4700000.0,2
5292,Uttarahalli,1390.0,2.0,6255000.0,3
5293,Uttarahalli,1180.0,2.0,4129999.9999999995,2
5294,Uttarahalli,1160.0,2.0,4500000.0,2
5295,Uttarahalli,1280.0,2.0,6000000.0,3
5296,Uttarahalli,1190.0,2.0,5355000.0,2
5297,Uttarahalli,1330.0,2.0,5700000.0,3
5298,Uttarahalli,1560.0,3.0,7400000.0,3
5299,Uttarahalli,1125.0,2.0,4800000.0,2
5300,Uttarahalli,1320.0,2.0,5544000.0,3
5301,Uttarahalli,1160.0,2.0,4060000.0,2
5302,Uttarahalli,1065.0,2.0,4259000.0,2
5303,Uttarahalli,1075.0,2.0,4676000.0,2
5304,Uttarahalli,1155.0,2.0,4060000.0,2
5305,Uttarahalli,1215.0,2.0,5285000.0,3
5306,Uttarahalli,1180.0,2.0,4129999.9999999995,2
5307,Uttarahalli,1002.0,2.0,4008000.0,2
5308,Uttarahalli,1002.0,2.0,4008000.0,2
5309,Uttarahalli,1075.0,2.0,4000000.0,2
5310,Uttarahalli,1155.0,2.0,4043000.0,2
5311,Uttarahalli,1025.0,2.0,3588000.0000000005,2
5312,Uttarahalli,1125.0,2.0,4765000.0,2
5313,Uttarahalli,1300.0,2.0,5500000.0,2
5314,Uttarahalli,1025.0,2.0,3588000.0000000005,2
5315,Uttarahalli,980.0,2.0,4500000.0,2
5316,Uttarahalli,1125.0,2.0,4700000.0,2
5317,Uttarahalli,1175.0,2.0,4700000.0,2
5318,Uttarahalli,1525.0,2.0,6282000.0,3
5319,Uttarahalli,1213.0,2.0,4800000.0,2
5320,Uttarahalli,900.0,2.0,3500000.0,2
5321,Uttarahalli,1065.0,2.0,4260000.0,2
5322,Uttarahalli,1125.0,2.0,4700000.0,2
5323,Uttarahalli,1270.0,2.0,5525000.0,3
5324,Uttarahalli,1270.0,2.0,5525000.0,3
5325,Uttarahalli,1107.0,2.0,4500000.0,2
5326,Uttarahalli,1200.0,2.0,5500000.0,2
5327,Uttarahalli,1500.0,3.0,6800000.0,3
5328,Uttarahalli,1120.0,2.0,5000000.0,2
5329,Uttarahalli,1150.0,2.0,4600000.0,2
5330,Uttarahalli,1330.0,2.0,5800000.0,3
5331,Uttarahalli,1050.0,2.0,4200000.0,2
5332,Uttarahalli,1125.0,2.0,4800000.0,2
5333,Uttarahalli,1345.0,2.0,5700000.0,3
5334,Uttarahalli,1345.0,2.0,5700000.0,3
5335,Uttarahalli,1037.0,2.0,3600000.0,2
5336,Uttarahalli,1000.0,2.0,3950000.0,2
5337,Uttarahalli,1125.0,1.0,4500000.0,2
5338,Uttarahalli,1308.0,2.0,5300000.0,3
5339,Uttarahalli,1160.0,2.0,4058000.0,2
5340,Uttarahalli,1000.0,2.0,3500000.0,2
5341,Uttarahalli,1330.0,2.0,5700000.0,3
5342,Uttarahalli,1125.0,2.0,4700000.0,2
5343,Uttarahalli,1165.0,1.0,4209000.0,2
5344,Uttarahalli,1260.0,2.0,5500000.0,2
5345,Uttarahalli,1284.0,2.0,5336000.0,2
5346,Uttarahalli,1150.0,2.0,4599000.0,2
5347,Uttarahalli,1290.0,2.0,5612000.0,3
5348,Uttarahalli,1328.0,2.0,5600000.0,3
5349,Uttarahalli,1040.0,2.0,3640000.0,2
5350,Uttarahalli,1290.0,2.0,5612000.0,3
5351,Uttarahalli,1075.0,2.0,4676000.0,2
5352,Uttarahalli,1345.0,2.0,5700000.0,3
5353,Varthur,1160.0,2.0,4400000.0,2
5354,Varthur,1385.0,2.0,8000000.0,2
5355,Varthur,1024.0,2.0,4200000.0,2
5356,Varthur,1125.0,2.0,4000000.0,2
5357,Varthur,1112.0,2.0,4000000.0,2
5358,Varthur,1055.0,2.0,4535000.0,2
5359,Varthur,1280.0,2.0,6500000.0,2
5360,Varthur,977.0,2.0,3600000.0,2
5361,Varthur,1250.0,3.0,7100000.0,3
5362,Varthur,1200.0,3.0,6775000.0,3
5363,Varthur,1111.0,2.0,4188000.0000000005,2
5364,Varthur,1140.0,2.0,5550000.0,2
5365,Varthur,1012.0,2.0,5900000.0,2
5366,Varthur,1140.0,2.0,3990000.0,2
5367,Varthur,1090.0,2.0,4800000.0,2
5368,Varthur,1450.0,3.0,7100000.0,3
5369,Varthur,1210.0,2.0,6000000.0,2
5370,Varthur,1070.0,2.0,4600000.0,2
5371,Varthur,1360.0,2.0,8500000.0,3
5372,Varthur,965.0,2.0,3400000.0,2
5373,Varthur,1120.0,2.0,4424000.0,2
5374,Varthur,1395.0,2.0,7900000.0,3
5375,Varthur,1085.0,2.0,4500000.0,2
5376,Varthur,1250.0,2.0,4700000.0,2
5377,Varthur,1200.0,3.0,6838000.0,3
5378,Varthur,1155.0,2.0,6000000.0,2
5379,Varthur,1035.0,2.0,6000000.0,2
5380,Varthur,1155.0,2.0,3900000.0,2
5381,Varthur,1180.0,2.0,5500000.0,2
5382,Varthur,1738.0,2.0,5735000.0,2
5383,Varthur,1045.0,2.0,4065000.0,2
5384,Varthur,1155.0,2.0,3900000.0,2
5385,Varthur,1210.0,2.0,6415000.000000001,2
5386,Varthur,1105.0,2.0,3800000.0,2
5387,Varthur,1560.0,3.0,9000000.0,3
5388,Varthur,1760.0,2.0,8500000.0,2
5389,Varthur,1210.0,2.0,5400000.0,2
5390,Varthur,1112.0,2.0,4000000.0,2
5391,Varthur,1000.0,1.0,6500000.0,2
5392,Varthur Road,900.0,2.0,2700000.0,2
5393,Varthur Road,1277.0,2.0,5900000.0,2
5394,Varthur Road,1247.0,2.0,5800000.0,3
5395,Varthur Road,1050.0,2.0,4270000.0,2
5396,Varthur Road,1255.0,2.0,5276000.0,2
5397,Varthur Road,1033.0,2.0,3200000.0,2
5398,Varthur Road,1140.0,2.0,4911000.0,2
5399,Varthur Road,850.0,2.0,2540000.0,2
5400,Vasanthapura,1022.0,2.0,4000000.0,2
5401,Vasanthapura,1135.0,2.0,3972999.9999999995,2
5402,Vasanthapura,995.0,2.0,3482000.0,2
5403,Vasanthapura,995.0,2.0,3482000.0,2
5404,Vasanthapura,1037.0,2.0,3628000.0,2
5405,Vasanthapura,978.0,2.0,3422000.0,2
5406,Vasanthapura,1037.0,2.0,3628000.0,2
5407,Vidyaranyapura,1440.0,2.0,9500000.0,2
5408,Vidyaranyapura,1062.0,2.0,3800000.0,2
5409,Vidyaranyapura,1200.0,2.0,5500000.0,2
5410,Vidyaranyapura,1060.0,2.0,5500000.0,2
5411,Vidyaranyapura,1100.0,2.0,5400000.0,2
5412,Vidyaranyapura,1440.0,2.0,7000000.0,3
5413,Vidyaranyapura,1100.0,2.0,5400000.0,2
5414,Vidyaranyapura,1000.0,2.0,3500000.0,2
5415,Vidyaranyapura,1120.0,2.0,7000000.0,2
5416,Vidyaranyapura,945.0,2.0,4000000.0,2
5417,Vidyaranyapura,1100.0,2.0,5400000.0,2
5418,Vidyaranyapura,1200.0,2.0,6500000.0,3
5419,Vidyaranyapura,1200.0,2.0,5200000.0,2
5420,Vidyaranyapura,1050.0,2.0,5000000.0,2
5421,Vidyaranyapura,1188.0,2.0,5000000.0,2
5422,Vidyaranyapura,1100.0,2.0,7500000.0,3
5423,Vidyaranyapura,1100.0,2.0,7200000.0,3
5424,Vidyaranyapura,2400.0,5.0,13500000.0,4
5425,Vidyaranyapura,1100.0,2.0,4100000.0,2
5426,Vidyaranyapura,1200.0,2.0,6050000.0,2
5427,Vidyaranyapura,1200.0,2.0,4200000.0,2
5428,Vijayanagar,1704.0,3.0,11000000.0,3
5429,Vijayanagar,1933.0,3.0,12900000.0,3
5430,Vijayanagar,1450.0,3.0,10000000.0,3
5431,Vijayanagar,1580.0,2.0,13400000.0,3
5432,Vijayanagar,1826.0,3.0,12100000.0,3
5433,Vijayanagar,1739.0,3.0,11600000.0,3
5434,Vijayanagar,1490.0,3.0,10000000.0,3
5435,Vijayanagar,1180.0,2.0,6500000.0,2
5436,Vijayanagar,606.0,1.0,3478000.0,1
5437,Vijayanagar,1352.0,2.0,6800000.0,2
5438,Vijayanagar,1527.0,3.0,11500000.0,3
5439,Vijayanagar,989.0,2.0,6000000.0,2
5440,Vijayanagar,1520.0,2.0,10300000.0,3
5441,Vijayanagar,1749.0,3.0,11700000.0,3
5442,Vijayanagar,1046.0,2.0,7500000.0,2
5443,Vijayanagar,606.0,1.0,4000000.0,1
5444,Vijayanagar,1200.0,2.0,6200000.0,2
5445,Vijayanagar,1760.0,3.0,14000000.0,3
5446,Vijayanagar,2047.0,3.0,13600000.0,3
5447,Vijayanagar,1200.0,2.0,7500000.0,3
5448,Vijayanagar,1178.0,2.0,8200000.0,2
5449,Vijayanagar,864.0,2.0,4500000.0,2
5450,Vijayanagar,2100.0,6.0,25200000.0,4
5451,Vijayanagar,920.0,2.0,6000000.0,2
5452,Vijayanagar,1019.0,2.0,5800000.0,2
5453,Vijayanagar,2400.0,6.0,12500000.0,5
5454,Vijayanagar,1180.0,2.0,8600000.0,2
5455,Vijayanagar,1046.0,2.0,4906000.0,2
5456,Vijayanagar,2400.0,2.0,23000000.0,1
5457,Vijayanagar,492.0,1.0,4000000.0,1
5458,Vishveshwarya Layout,750.0,1.0,3000000.0,1
5459,Vishveshwarya Layout,2000.0,4.0,7500000.0,4
5460,Vishveshwarya Layout,2100.0,6.0,9200000.0,6
5461,Vishveshwarya Layout,2000.0,3.0,9000000.0,4
5462,Vishwapriya Layout,820.0,2.0,3000000.0,2
5463,Vishwapriya Layout,770.0,2.0,3000000.0,2
5464,Vishwapriya Layout,910.0,2.0,3600000.0,2
5465,Vishwapriya Layout,890.0,2.0,3700000.0,2
5466,Vittasandra,1404.0,2.0,7100000.0,2
5467,Vittasandra,1246.0,2.0,6700000.0,2
5468,Vittasandra,1404.0,2.0,6930000.0,2
5469,Vittasandra,1246.0,2.0,6730000.0,2
5470,Vittasandra,1246.0,2.0,6450000.0,2
5471,Vittasandra,1246.0,2.0,6450000.0,2
5472,Vittasandra,1246.0,2.0,6800000.0,2
5473,Vittasandra,1238.0,2.0,6700000.0,2
5474,Vittasandra,1404.0,2.0,7500000.0,2
5475,Vittasandra,1246.0,2.0,6500000.0,2
5476,Vittasandra,1238.0,2.0,6700000.0,2
5477,Vittasandra,1246.0,2.0,6740000.000000001,2
5478,Vittasandra,1259.0,2.0,6740000.000000001,2
5479,Vittasandra,1404.0,2.0,6880000.0,2
5480,Vittasandra,1246.0,2.0,6230000.0,2
5481,Vittasandra,1246.0,2.0,6300000.0,2
5482,Vittasandra,1246.0,2.0,6740000.000000001,2
5483,Vittasandra,1246.0,2.0,6540000.000000001,2
5484,Vittasandra,1238.0,2.0,6731999.999999999,2
5485,Vittasandra,1246.0,2.0,6740000.000000001,2
5486,Vittasandra,1246.0,2.0,6730000.0,2
5487,Vittasandra,1404.0,2.0,7000000.0,2
5488,Vittasandra,1259.0,2.0,6748000.0,2
5489,Vittasandra,1404.0,2.0,7500000.0,2
5490,Vittasandra,1246.0,2.0,6700000.0,2
5491,Vittasandra,1404.0,2.0,7200000.0,2
5492,Vittasandra,1246.0,2.0,6750000.0,2
5493,Vittasandra,1246.0,2.0,6750000.0,2
5494,Vittasandra,1404.0,2.0,7000000.0,2
5495,Vittasandra,1246.0,2.0,6500000.0,2
5496,Vittasandra,1246.0,2.0,6740000.000000001,2
5497,Whitefield,1459.0,2.0,9482000.0,2
5498,Whitefield,1280.0,2.0,7500000.0,2
5499,Whitefield,1910.0,3.0,16100000.0,3
5500,Whitefield,3252.0,4.0,23000000.0,4
5501,Whitefield,1150.0,2.0,7000000.0,2
5502,Whitefield,4144.0,4.0,31500000.0,4
5503,Whitefield,4104.0,4.0,36000000.0,4
5504,Whitefield,1897.0,3.0,13000000.0,3
5505,Whitefield,4348.5,2.0,30400000.0,4
5506,Whitefield,2268.0,3.0,16300000.0,4
5507,Whitefield,2400.0,4.0,20000000.0,4
5508,Whitefield,1360.0,2.0,9500000.0,2
5509,Whitefield,5000.0,4.0,40000000.0,4
5510,Whitefield,3000.0,5.0,25000000.0,4
5511,Whitefield,1700.0,3.0,11500000.0,3
5512,Whitefield,1500.0,3.0,13000000.0,3
5513,Whitefield,1280.0,2.0,7500000.0,2
5514,Whitefield,1272.0,2.0,9505000.0,2
5515,Whitefield,1192.0,2.0,7100000.0,2
5516,Whitefield,665.0,2.0,2858500.0,1
5517,Whitefield,1280.0,2.0,8500000.0,2
5518,Whitefield,4000.0,4.0,33000000.0,4
5519,Whitefield,3606.0,4.0,31200000.0,4
5520,Whitefield,1485.0,2.0,9000000.0,2
5521,Whitefield,950.0,1.0,5000000.0,1
5522,Whitefield,825.0,1.0,4500000.0,1
5523,Whitefield,1216.0,2.0,7900000.0,2
5524,Whitefield,920.0,2.0,6300000.0,2
5525,Whitefield,1170.0,2.0,7100000.0,2
5526,Whitefield,1118.0,2.0,7500000.0,2
5527,Whitefield,1562.0,3.0,10300000.0,3
5528,Whitefield,1320.0,2.0,9500000.0,2
5529,Whitefield,3010.0,3.0,20000000.0,3
5530,Whitefield,1346.0,2.0,9617000.0,2
5531,Whitefield,3850.0,5.0,31600000.0,3
5532,Whitefield,905.0,1.0,5500000.0,1
5533,Whitefield,2268.0,3.0,14600000.0,4
5534,Whitefield,630.5,1.0,3279000.0,1
5535,Whitefield,1697.0,3.0,11500000.0,3
5536,Whitefield,3250.0,5.0,29000000.0,5
5537,Whitefield,1269.0,2.0,7500000.0,2
5538,Whitefield,3227.0,5.0,25000000.0,5
5539,Whitefield,3262.0,4.0,26000000.0,4
5540,Whitefield,1132.0,2.0,7928000.0,2
5541,Whitefield,1195.0,2.0,7000000.0,2
5542,Whitefield,3480.0,4.0,28400000.0,3
5543,Whitefield,709.0,1.0,3438500.0,1
5544,Whitefield,1320.0,2.0,7950000.0,2
5545,Whitefield,750.0,2.0,5270000.0,2
5546,Whitefield,3445.0,5.0,27000000.0,4
5547,Whitefield,1700.0,3.0,14000000.0,3
5548,Whitefield,4827.0,4.0,40000000.0,4
5549,Whitefield,1405.0,2.0,8450000.0,2
5550,Whitefield,3252.0,4.0,28000000.0,4
5551,Whitefield,1150.0,2.0,9000000.0,2
5552,Whitefield,624.0,1.0,3500000.0,1
5553,Whitefield,4960.0,4.0,40000000.0,4
5554,Whitefield,2928.0,4.0,19800000.0,4
5555,Whitefield,1216.0,2.0,8400000.0,2
5556,Whitefield,2882.0,5.0,20400000.0,4
5557,Whitefield,1840.0,3.0,14000000.0,3
5558,Whitefield,1778.0,3.0,12200000.0,3
5559,Whitefield,650.0,1.0,2500000.0,1
5560,Whitefield,905.0,1.0,5200000.0,1
5561,Whitefield,1216.0,2.0,7500000.0,2
5562,Whitefield,1255.0,2.0,7700000.0,2
5563,Whitefield,1216.0,2.0,7300000.0,2
5564,Whitefield,709.0,1.0,3473500.0,1
5565,Whitefield,3200.0,4.0,22400000.0,4
5566,Whitefield,825.0,1.0,4490000.0,1
5567,Whitefield,1870.0,3.0,13800000.0,3
5568,Whitefield,1862.0,3.0,12500000.0,3
5569,Whitefield,1655.0,3.0,11300000.0,3
5570,Whitefield,530.0,1.0,2944000.0,1
5571,Whitefield,905.0,1.0,5000000.0,1
5572,Whitefield,1230.0,4.0,8000000.0,4
5573,Whitefield,630.5,1.0,3215000.0,1
5574,Whitefield,905.0,1.0,5200000.0,1
5575,Whitefield,1216.0,2.0,8300000.0,2
5576,Whitefield,1216.0,2.0,7500000.0,2
5577,Whitefield,750.0,1.0,5100000.0,1
5578,Whitefield,1173.0,2.0,7700000.0,2
5579,Whitefield,3425.0,5.0,25000000.0,4
5580,Whitefield,905.0,1.0,6200000.0,1
5581,Whitefield,1870.0,3.0,13800000.0,3
5582,Whitefield,1320.0,2.0,9926000.0,2
5583,Whitefield,2901.0,4.0,19000000.0,3
5584,Whitefield,1485.0,2.0,9651000.0,2
5585,Whitefield,2225.0,3.0,14900000.0,3
5586,Whitefield,1250.0,2.0,8200000.0,2
5587,Whitefield,605.0,1.0,4000000.0,1
5588,Whitefield,2210.0,3.0,15600000.0,3
5589,Whitefield,1173.0,2.0,7820000.0,2
5590,Whitefield,1740.0,4.0,13000000.0,3
5591,Whitefield,1216.0,2.0,7500000.0,2
5592,Whitefield,1655.0,3.0,12000000.0,3
5593,Whitefield,4003.0,6.0,30000000.0,4
5594,Whitefield,1180.0,2.0,7000000.0,2
5595,Whitefield,905.0,1.0,6000000.0,1
5596,Whitefield,2850.0,5.0,24000000.0,4
5597,Whitefield,2830.0,5.0,19000000.0,4
5598,Whitefield,1295.0,2.0,7850000.0,2
5599,Whitefield,840.0,1.0,5760000.0,1
5600,Whitefield,640.0,1.0,1982999.9999999998,1
5601,Whitefield,1850.0,3.0,15000000.0,3
5602,Whitefield,1290.0,2.0,9000000.0,2
5603,Whitefield,1216.0,2.0,7500000.0,2
5604,Whitefield,1356.0,2.0,9484000.0,2
5605,Whitefield,1338.0,2.0,10300000.0,2
5606,Whitefield,1267.0,2.0,9033000.0,2
5607,Whitefield,1836.0,3.0,12500000.0,3
5608,Whitefield,1216.0,2.0,8200000.0,2
5609,Whitefield,1495.0,3.0,8800000.0,2
5610,Whitefield,1564.0,3.0,10300000.0,3
5611,Whitefield,1216.0,2.0,7500000.0,2
5612,Whitefield,1704.0,3.0,12000000.0,3
5613,Whitefield,1256.0,2.0,7300000.0,2
5614,Whitefield,1300.0,2.0,7800000.0,2
5615,Whitefield,1216.0,2.0,8403000.0,2
5616,Whitefield,1216.0,2.0,7250000.0,2
5617,Whitefield,1346.0,2.0,10000000.0,3
5618,Whitefield,2990.0,3.0,19800000.0,4
5619,Whitefield,1350.0,2.0,8800000.0,2
5620,Whitefield,1216.0,2.0,8000000.0,2
5621,Whitefield,2900.0,4.0,22500000.0,4
5622,Whitefield,1340.0,2.0,10100000.0,2
5623,Whitefield,1100.0,2.0,6500000.0,2
5624,Whitefield,3117.0,3.0,26100000.0,3
5625,Whitefield,1216.0,2.0,7300000.0,2
5626,Whitefield,3150.0,3.0,29000000.0,3
5627,Whitefield,2956.0,5.0,23400000.0,4
5628,Whitefield,3940.0,5.0,26500000.0,4
5629,Whitefield,1160.0,2.0,6700000.0,2
5630,Whitefield,1180.0,2.0,7700000.0,2
5631,Whitefield,1314.0,2.0,8400000.0,2
5632,Whitefield,524.0,1.0,2900000.0,1
5633,Whitefield,2135.0,3.0,14900000.0,4
5634,Whitefield,1760.0,3.0,16000000.0,3
5635,Whitefield,1655.0,3.0,11000000.0,3
5636,Whitefield,840.0,1.0,5700000.0,1
5637,Whitefield,516.0,1.0,3900000.0,1
5638,Whitefield,6000.0,4.0,41000000.0,4
5639,Whitefield,3410.0,5.0,25300000.0,4
5640,Whitefield,4500.0,4.0,33000000.0,4
5641,Whitefield,1250.0,2.0,8500000.0,2
5642,Whitefield,1277.0,2.0,7700000.0,2
5643,Whitefield,1820.0,3.0,14000000.0,3
5644,Whitefield,3453.0,4.0,24700000.0,4
5645,Whitefield,2882.0,5.0,20000000.0,4
5646,Whitefield,1190.0,2.0,7000000.0,2
5647,Whitefield,1270.0,2.0,9400000.0,2
5648,Whitefield,1220.0,2.0,8900000.0,2
5649,Whitefield,3758.0,3.0,30000000.0,3
5650,Whitefield,1216.0,2.0,7200000.0,2
5651,Whitefield,5400.0,5.0,47500000.0,4
5652,Whitefield,1200.0,2.0,7000000.0,2
5653,Whitefield,1216.0,2.0,7500000.0,2
5654,Whitefield,2321.0,4.0,15700000.0,3
5655,Whitefield,1224.0,2.0,7500000.0,2
5656,Whitefield,1655.0,3.0,11300000.0,3
5657,Whitefield,4144.0,5.0,33100000.0,5
5658,Whitefield,1270.0,2.0,11000000.0,2
5659,Whitefield,1660.0,3.0,11000000.0,3
5660,Whitefield,1270.0,2.0,10500000.0,2
5661,Whitefield,1173.0,2.0,7820000.0,2
5662,Whitefield,1362.0,2.0,8500000.0,2
5663,Whitefield,1457.0,2.0,10500000.0,3
5664,Whitefield,1720.0,3.0,12800000.0,3
5665,Whitefield,1564.0,3.0,10300000.0,3
5666,Whitefield,1760.0,3.0,13900000.0,3
5667,Whitefield,613.0,1.0,4800000.0,1
5668,Whitefield,1730.0,3.0,12500000.0,3
5669,Whitefield,877.0,1.0,5900000.0,1
5670,Yelachenahalli,1464.0,2.0,10500000.0,3
5671,Yelachenahalli,2400.0,1.0,15000000.0,2
5672,Yelachenahalli,1700.0,3.0,13000000.0,3
